Order_ID,Customer_ID,ZIP_Code,Account_Age_Days,Past_Purchases,Past_Returns,Product_ID,Category,Price,Discount_Percentage,Shipping_Method,Carrier,Order_Date,Delivery_Date,Size_Ordered,Bought_Two_Sizes,Review_Score,Return_Reason,Is_Returned
ORD_005848,CUST_00776,93307,758,2,0,PROD_7132,Footwear,32.06,0,Standard,DHL,2024-02-16,2024-02-22,XS,0,4,,0
ORD_005849,CUST_01566,59308,1012,61,11,PROD_5352,Beauty,47.14,15,Next Day,DHL,2022-04-09,2022-04-10,,0,3,,0
ORD_005850,CUST_00998,86955,1854,30,0,PROD_5872,Beauty,11.04,50,Standard,BlueDart,2023-02-20,2023-02-27,,0,5,,1
ORD_005851,CUST_00470,13101,1798,37,8,PROD_8763,Clothing,10.42,0,Standard,UPS,2023-12-11,2023-12-18,XS,0,5,Received wrong item,1
ORD_005852,CUST_01880,77621,1520,67,14,PROD_9334,Footwear,30.88,0,Express,UPS,2023-10-01,2023-10-03,S,0,4,,0
ORD_005853,CUST_00977,26299,938,23,5,PROD_8255,Toys,29.78,0,Next Day,USPS,2022-03-04,2022-03-06,,0,2,,0
ORD_005854,CUST_00540,63225,500,2,0,PROD_9601,Toys,112.63,0,Next Day,USPS,2022-02-28,2022-03-02,,0,4,,0
ORD_005855,CUST_01948,85372,518,57,13,PROD_4428,Toys,16.46,30,Express,FedEx,2023-04-11,2023-04-14,,0,3,,0
ORD_005856,CUST_01810,97878,70,30,0,PROD_5789,Footwear,76.89,5,Standard,USPS,2022-10-30,2022-11-05,XS,0,5,Quality issues,1
ORD_005857,CUST_01211,70236,1269,83,21,PROD_1350,Books,20.68,15,Economy,UPS,2023-05-27,2023-06-04,,0,5,,0
ORD_005858,CUST_00110,94259,485,13,2,PROD_7301,Clothing,28.41,0,Economy,DHL,2023-04-06,2023-04-15,XXL,0,4,,0
ORD_005859,CUST_01118,52176,1383,21,2,PROD_5611,Footwear,26.14,15,Express,DHL,2022-07-16,2022-07-19,S,0,4,Received wrong item,1
ORD_005860,CUST_00899,74454,1561,27,6,PROD_9487,Beauty,33.76,15,Next Day,FedEx,2022-05-17,2022-05-19,,0,3,,0
ORD_005861,CUST_00382,97538,1173,88,7,PROD_2569,Clothing,74.62,20,Standard,UPS,2022-07-01,2022-07-07,XXL,1,4,Wrong size,1
ORD_005862,CUST_01855,41348,178,94,25,PROD_4144,Beauty,29.08,50,Standard,DHL,2023-03-21,2023-03-27,,0,5,,0
ORD_005863,CUST_01436,15683,174,4,0,PROD_9008,Footwear,106.24,50,Economy,USPS,2022-09-18,2022-09-27,XS,0,3,,1
ORD_005864,CUST_00295,10282,1106,93,3,PROD_5533,Beauty,85.82,5,Standard,BlueDart,2022-01-08,,,0,3,,0
ORD_005865,CUST_01381,37801,347,74,15,PROD_5416,Home & Kitchen,11.52,15,Economy,FedEx,2022-04-16,2022-04-25,,0,3,Not as described,1
ORD_005866,CUST_01533,46512,1513,48,7,PROD_9350,Footwear,154.21,30,Next Day,USPS,2022-08-04,2022-08-07,L,0,5,,0
ORD_005867,CUST_01928,65476,1371,34,0,PROD_1430,Toys,28.19,15,Standard,UPS,2022-07-18,2022-07-23,,0,3,,0
ORD_005868,CUST_00069,46434,43,88,15,PROD_4769,Home & Kitchen,7.87,5,Next Day,USPS,2023-04-02,2023-04-04,,0,4,,0
ORD_005869,CUST_01976,60709,1276,37,6,PROD_3664,Clothing,30.08,25,Express,DHL,2022-08-13,2022-08-16,XXL,0,3,,1
ORD_005870,CUST_00373,47353,1286,11,2,PROD_1200,Toys,5.0,10,Express,UPS,2023-11-15,,,0,4,,0
ORD_005871,CUST_00326,18907,1402,93,9,PROD_5943,Footwear,13.56,25,Standard,FedEx,2022-05-17,2022-05-24,XXL,0,4,,0
ORD_005872,CUST_01842,31697,1611,81,16,PROD_4930,Electronics,85.7,20,Express,FedEx,2023-01-03,2023-01-06,,0,4,,0
ORD_005873,CUST_00751,87607,1742,47,11,PROD_7148,Home & Kitchen,14.35,30,Standard,USPS,2023-08-03,2023-08-10,,0,5,,0
ORD_005874,CUST_00583,85454,852,44,12,PROD_4602,Books,50.41,0,Next Day,BlueDart,2022-03-14,2022-03-18,,0,5,,0
ORD_005875,CUST_00994,21970,906,45,4,PROD_4111,Footwear,106.81,50,Economy,USPS,2024-03-31,2024-04-09,L,0,4,,0
ORD_005876,CUST_01957,84798,1972,49,9,PROD_2782,Footwear,26.37,30,Standard,BlueDart,2022-06-09,2022-06-18,XL,0,4,,0
ORD_005877,CUST_01578,30392,1190,70,12,PROD_2338,Electronics,74.77,50,Standard,USPS,2022-09-07,2022-09-13,,0,2,Defective product,1
ORD_005878,CUST_01989,27486,1024,64,6,PROD_1093,Home & Kitchen,52.56,25,Economy,UPS,2023-06-07,2023-06-16,,0,5,,0
ORD_005879,CUST_01145,28894,929,68,1,PROD_8022,Footwear,5.87,10,Express,BlueDart,2023-11-14,2023-11-20,XS,0,4,,0
ORD_005880,CUST_01929,24573,1645,91,3,PROD_5481,Home & Kitchen,41.48,25,Express,USPS,2023-02-11,2023-02-15,,0,5,,0
ORD_005881,CUST_00200,89507,593,2,0,PROD_5271,Home & Kitchen,49.72,5,Economy,UPS,2023-01-01,2023-01-11,,0,5,,0
ORD_005882,CUST_01372,57012,806,20,2,PROD_7913,Beauty,41.09,15,Standard,UPS,2023-08-02,2023-08-09,,0,5,,1
ORD_005883,CUST_01823,28030,56,3,0,PROD_8978,Books,9.38,10,Standard,UPS,2022-06-07,2022-06-14,,0,4,,0
ORD_005884,CUST_00909,21164,714,86,17,PROD_3748,Home & Kitchen,42.08,0,Economy,DHL,2023-04-04,2023-04-13,,0,3,,0
ORD_005885,CUST_01361,58566,201,53,6,PROD_8958,Toys,16.85,20,Economy,UPS,2022-08-12,2022-08-21,,0,5,,0
ORD_005886,CUST_00204,36365,1787,12,1,PROD_2653,Books,5.48,50,Standard,UPS,2024-01-20,2024-01-25,,0,5,,0
ORD_005887,CUST_01423,78955,1348,55,5,PROD_1781,Electronics,15.67,0,Economy,UPS,2023-04-30,2023-05-10,,0,4,,1
ORD_005888,CUST_00661,49139,52,14,3,PROD_8157,Clothing,103.37,10,Next Day,DHL,2023-12-20,2023-12-22,L,0,5,,0
ORD_005889,CUST_01604,79066,1232,49,12,PROD_7617,Electronics,64.9,0,Next Day,FedEx,2022-05-15,2022-05-16,,0,4,Defective product,1
ORD_005890,CUST_00945,69048,997,23,3,PROD_9263,Toys,32.46,0,Next Day,UPS,2023-07-16,2023-07-18,,0,5,,0
ORD_005891,CUST_01930,47762,245,55,12,PROD_1343,Clothing,36.87,30,Economy,FedEx,2024-01-01,2024-01-11,XXL,0,4,Quality issues,1
ORD_005892,CUST_01775,18639,661,4,0,PROD_2988,Clothing,91.84,50,Economy,BlueDart,2023-08-20,2023-09-01,XL,0,5,,0
ORD_005893,CUST_00939,32782,500,12,1,PROD_6863,Footwear,59.08,25,Express,DHL,2022-06-22,2022-06-24,M,1,2,Wrong size,1
ORD_005894,CUST_01826,48770,675,73,17,PROD_2888,Electronics,32.73,30,Standard,USPS,2023-06-21,2023-06-27,,0,1,Received wrong item,1
ORD_005895,CUST_00968,28643,988,85,5,PROD_1484,Toys,28.08,0,Express,UPS,2022-10-10,2022-10-12,,0,3,,0
ORD_005896,CUST_00770,11658,1851,35,8,PROD_9881,Electronics,64.47,0,Express,DHL,2022-09-19,2022-09-21,,0,4,,1
ORD_005897,CUST_00045,89131,729,68,6,PROD_6487,Books,16.92,0,Standard,DHL,2023-08-12,2023-08-17,,0,2,Quality issues,1
ORD_005898,CUST_01725,58331,939,86,5,PROD_6882,Home & Kitchen,182.73,0,Express,DHL,2023-03-24,2023-03-28,,0,5,,0
ORD_005899,CUST_01994,94252,160,46,6,PROD_9654,Clothing,5.0,10,Economy,USPS,2022-08-07,2022-08-17,S,0,3,,0
ORD_005900,CUST_01113,53573,826,5,0,PROD_7527,Books,26.98,25,Economy,BlueDart,2024-05-18,2024-05-30,,0,5,,0
ORD_005901,CUST_01115,81228,167,2,0,PROD_2242,Books,37.04,10,Economy,DHL,2024-01-06,2024-01-16,,0,5,Not as described,1
ORD_005902,CUST_00623,78327,926,84,22,PROD_7420,Footwear,24.36,5,Express,DHL,2023-08-07,2023-08-11,L,1,2,Wrong size,1
ORD_005903,CUST_00990,52247,853,49,3,PROD_9491,Footwear,9.12,20,Economy,DHL,2022-05-23,2022-05-31,XS,0,5,,0
ORD_005904,CUST_01397,40539,1885,58,3,PROD_9150,Clothing,15.95,0,Next Day,USPS,2023-12-26,2023-12-29,XL,0,5,,0
ORD_005905,CUST_01519,56090,331,21,4,PROD_2931,Books,114.16,20,Express,FedEx,2023-05-20,2023-05-23,,0,3,,0
ORD_005906,CUST_01663,78676,223,12,0,PROD_9242,Footwear,218.49,0,Economy,UPS,2023-06-11,2023-06-19,L,0,3,,0
ORD_005907,CUST_00456,42527,576,55,9,PROD_8381,Home & Kitchen,59.22,10,Economy,DHL,2023-04-11,2023-04-19,,0,5,,0
ORD_005908,CUST_01996,99742,1224,1,0,PROD_4416,Books,11.15,50,Standard,FedEx,2022-08-03,2022-08-08,,0,2,,0
ORD_005909,CUST_01948,85372,518,57,13,PROD_8182,Electronics,88.46,15,Next Day,BlueDart,2024-03-14,2024-03-19,,0,5,,0
ORD_005910,CUST_00805,52600,920,47,10,PROD_8407,Footwear,9.25,30,Next Day,UPS,2022-05-16,2022-05-18,XS,0,2,Received wrong item,1
ORD_005911,CUST_01073,39451,1878,2,0,PROD_5117,Footwear,20.27,0,Express,BlueDart,2023-07-06,2023-07-11,XXL,0,5,,0
ORD_005912,CUST_01972,61177,856,62,16,PROD_7401,Footwear,19.81,20,Next Day,USPS,2023-01-22,2023-01-26,XXL,0,3,,0
ORD_005913,CUST_00083,93227,1996,54,4,PROD_3883,Toys,56.95,0,Standard,FedEx,2024-02-13,2024-02-18,,0,3,Changed mind,1
ORD_005914,CUST_01369,58147,1666,58,0,PROD_9994,Beauty,162.26,50,Express,FedEx,2022-07-07,2022-07-11,,0,5,,0
ORD_005915,CUST_01762,30807,934,99,18,PROD_2515,Footwear,242.01,5,Next Day,BlueDart,2023-10-21,2023-10-26,L,0,3,,0
ORD_005916,CUST_00431,26704,1075,62,13,PROD_6685,Beauty,51.73,25,Standard,BlueDart,2023-04-04,2023-04-13,,0,4,Quality issues,1
ORD_005917,CUST_00666,89069,1153,62,7,PROD_4839,Electronics,6.28,0,Standard,BlueDart,2023-08-27,2023-09-03,,0,3,Changed mind,1
ORD_005918,CUST_00939,32782,500,12,1,PROD_5861,Footwear,40.34,0,Express,USPS,2023-05-01,2023-05-05,XXL,0,4,Defective product,1
ORD_005919,CUST_01080,48254,1282,87,23,PROD_7922,Electronics,6.52,50,Standard,UPS,2023-09-11,2023-09-17,,0,5,,0
ORD_005920,CUST_01149,19807,1917,99,12,PROD_9991,Books,31.08,5,Next Day,UPS,2024-05-10,2024-05-11,,0,1,,1
ORD_005921,CUST_00589,29342,665,20,4,PROD_4255,Electronics,291.3,25,Standard,BlueDart,2022-09-13,2022-09-21,,0,5,,0
ORD_005922,CUST_00015,13905,117,42,4,PROD_6976,Footwear,10.02,0,Economy,FedEx,2024-01-07,2024-01-16,XL,0,5,,0
ORD_005923,CUST_00073,31319,594,98,16,PROD_1191,Toys,35.89,0,Express,USPS,2024-01-08,2024-01-13,,0,4,,0
ORD_005924,CUST_01052,67939,1853,31,0,PROD_9035,Books,6.78,0,Standard,UPS,2022-10-23,2022-10-28,,0,5,,0
ORD_005925,CUST_00692,66179,1728,75,11,PROD_2052,Beauty,62.19,0,Standard,BlueDart,2022-12-18,2022-12-25,,0,5,,1
ORD_005926,CUST_01053,16764,63,78,16,PROD_4762,Books,8.39,0,Express,BlueDart,2023-09-06,2023-09-11,,0,2,,0
ORD_005927,CUST_00629,20155,819,8,1,PROD_4883,Toys,23.18,30,Economy,DHL,2024-05-19,2024-05-28,,0,5,Changed mind,1
ORD_005928,CUST_00147,25014,1728,77,0,PROD_8958,Footwear,46.59,10,Standard,FedEx,2022-05-07,2022-05-13,S,0,3,,0
ORD_005929,CUST_00650,18161,941,76,15,PROD_8791,Beauty,42.34,10,Next Day,FedEx,2022-11-04,2022-11-07,,0,5,Not as described,1
ORD_005930,CUST_00254,63883,1730,36,0,PROD_7130,Books,89.23,0,Standard,BlueDart,2022-05-14,2022-05-23,,0,4,Defective product,1
ORD_005931,CUST_00558,32241,334,10,2,PROD_2486,Clothing,33.26,0,Next Day,UPS,2022-10-27,2022-10-30,S,0,1,,0
ORD_005932,CUST_00062,96673,50,61,5,PROD_7390,Electronics,165.24,50,Standard,USPS,2024-05-20,2024-05-27,,0,3,Received wrong item,1
ORD_005933,CUST_01243,61879,155,21,4,PROD_8676,Beauty,274.3,30,Economy,DHL,2022-06-11,2022-06-19,,0,5,,0
ORD_005934,CUST_00773,23833,91,36,4,PROD_9736,Home & Kitchen,34.25,20,Next Day,BlueDart,2024-05-03,2024-05-07,,0,4,,0
ORD_005935,CUST_01612,11007,1214,86,15,PROD_7012,Home & Kitchen,56.5,25,Economy,FedEx,2022-05-09,2022-05-19,,0,5,,0
ORD_005936,CUST_00107,95909,1916,3,0,PROD_3458,Clothing,8.01,0,Economy,FedEx,2022-03-01,2022-03-11,XL,0,3,,0
ORD_005937,CUST_00532,65108,49,69,8,PROD_7775,Electronics,58.14,25,Next Day,FedEx,2022-08-05,2022-08-06,,0,4,,0
ORD_005938,CUST_00262,62772,1725,6,0,PROD_6078,Footwear,74.66,30,Standard,USPS,2022-05-02,2022-05-10,XS,0,4,,0
ORD_005939,CUST_00195,72296,1744,53,0,PROD_6475,Clothing,106.89,15,Economy,USPS,2024-04-23,2024-05-02,XS,0,4,,1
ORD_005940,CUST_01101,10336,278,50,3,PROD_8209,Clothing,27.15,5,Express,UPS,2022-09-23,2022-09-26,XS,0,4,,0
ORD_005941,CUST_01681,29358,1511,32,3,PROD_4816,Footwear,10.43,30,Standard,DHL,2022-05-10,2022-05-17,M,0,3,Quality issues,1
ORD_005942,CUST_00863,78765,1185,64,17,PROD_1246,Toys,35.85,25,Express,UPS,2022-02-25,2022-02-28,,0,1,Not as described,1
ORD_005943,CUST_01698,68838,1820,69,11,PROD_2354,Footwear,18.0,20,Standard,UPS,2023-07-10,2023-07-15,S,0,5,,0
ORD_005944,CUST_00891,54657,1414,68,2,PROD_2637,Footwear,5.0,0,Standard,FedEx,2023-04-30,2023-05-06,M,0,3,,0
ORD_005945,CUST_01420,16868,431,48,12,PROD_6036,Footwear,525.3,30,Express,USPS,2022-08-14,2022-08-19,XL,0,5,,0
ORD_005946,CUST_01881,26341,1792,44,6,PROD_4208,Home & Kitchen,38.05,5,Next Day,USPS,2024-01-17,2024-01-21,,0,5,Defective product,1
ORD_005947,CUST_01426,72422,829,18,4,PROD_6731,Electronics,10.9,30,Express,USPS,2022-02-15,2022-02-19,,0,3,Received wrong item,1
ORD_005948,CUST_00841,79588,199,49,0,PROD_5521,Electronics,69.16,0,Economy,UPS,2023-09-09,2023-09-19,,0,4,,0
ORD_005949,CUST_01140,67711,1427,63,17,PROD_4501,Toys,36.76,5,Standard,USPS,2024-05-22,2024-05-28,,0,2,,0
ORD_005950,CUST_00367,44760,1705,94,13,PROD_7602,Beauty,43.46,15,Next Day,UPS,2023-09-22,2023-09-24,,0,5,,0
ORD_005951,CUST_01398,53064,1402,55,11,PROD_1295,Toys,10.28,30,Standard,UPS,2022-03-02,,,0,4,,0
ORD_005952,CUST_01561,92991,1458,86,15,PROD_5587,Footwear,9.63,0,Standard,DHL,2024-02-13,2024-02-19,S,0,4,Not as described,1
ORD_005953,CUST_00553,67954,1178,45,7,PROD_1730,Toys,78.3,0,Express,BlueDart,2023-01-14,2023-01-18,,0,2,,1
ORD_005954,CUST_01376,34878,1472,26,0,PROD_8287,Home & Kitchen,22.12,25,Standard,BlueDart,2023-08-27,2023-09-03,,0,5,,0
ORD_005955,CUST_01472,22999,1887,5,0,PROD_2798,Toys,63.0,5,Express,FedEx,2023-03-08,2023-03-12,,0,5,,0
ORD_005956,CUST_00237,73624,1284,91,4,PROD_6888,Electronics,12.31,15,Next Day,BlueDart,2022-11-13,2022-11-16,,0,3,,0
ORD_005957,CUST_00940,82350,1000,8,0,PROD_3150,Beauty,12.01,15,Economy,DHL,2023-09-24,2023-10-03,,0,5,,0
ORD_005958,CUST_00539,49446,1936,84,6,PROD_1377,Books,22.57,10,Standard,FedEx,2023-01-20,2023-01-25,,0,5,,0
ORD_005959,CUST_00830,22196,1062,39,10,PROD_4735,Clothing,111.1,15,Economy,UPS,2022-02-03,2022-02-12,XL,0,3,,0
ORD_005960,CUST_01754,32617,1172,15,3,PROD_9692,Electronics,12.91,0,Next Day,BlueDart,2022-05-29,2022-06-02,,0,4,,0
ORD_005961,CUST_00441,23473,56,22,1,PROD_2328,Toys,19.97,15,Economy,BlueDart,2023-05-15,2023-05-25,,0,4,,0
ORD_005962,CUST_00332,42271,432,50,8,PROD_9724,Clothing,44.78,10,Next Day,UPS,2023-12-26,2023-12-27,XL,0,5,,0
ORD_005963,CUST_00774,66822,625,30,8,PROD_4062,Home & Kitchen,67.05,25,Economy,UPS,2024-01-10,2024-01-19,,0,4,,0
ORD_005964,CUST_01066,30758,297,83,16,PROD_2319,Books,27.72,15,Standard,UPS,2024-03-16,,,0,5,,0
ORD_005965,CUST_00046,44671,1005,18,1,PROD_4785,Toys,15.14,5,Express,DHL,2023-10-28,2023-10-31,,0,1,Quality issues,1
ORD_005966,CUST_00074,58520,927,25,0,PROD_9462,Footwear,181.63,30,Economy,FedEx,2023-07-23,2023-08-02,S,0,4,,0
ORD_005967,CUST_00854,51359,1418,32,6,PROD_3339,Electronics,10.44,0,Standard,DHL,2023-11-21,2023-11-27,,0,4,Defective product,1
ORD_005968,CUST_00476,19099,210,74,18,PROD_1204,Clothing,23.86,0,Express,FedEx,2023-07-13,2023-07-15,XS,0,4,,0
ORD_005969,CUST_00148,99353,448,28,6,PROD_5134,Books,32.86,5,Next Day,BlueDart,2023-04-25,2023-04-29,,0,4,,0
ORD_005970,CUST_01105,86011,1388,99,23,PROD_1344,Footwear,27.64,25,Economy,FedEx,2022-08-28,2022-09-06,M,0,5,Not as described,1
ORD_005971,CUST_00509,80575,814,36,0,PROD_8490,Books,8.46,5,Express,BlueDart,2022-05-29,2022-06-02,,0,4,,0
ORD_005972,CUST_00342,78522,1989,20,1,PROD_4657,Footwear,13.01,25,Express,BlueDart,2023-12-02,2023-12-06,XS,0,3,,0
ORD_005973,CUST_00969,19359,1198,2,0,PROD_8272,Books,68.38,30,Next Day,DHL,2022-11-09,2022-11-12,,0,3,,0
ORD_005974,CUST_00741,24168,1330,15,1,PROD_1992,Beauty,50.32,25,Standard,UPS,2022-06-20,2022-06-25,,0,3,,0
ORD_005975,CUST_01462,81874,1494,26,1,PROD_6303,Electronics,130.73,15,Express,USPS,2023-05-04,2023-05-08,,0,4,,0
ORD_005976,CUST_00500,25157,1341,50,10,PROD_1477,Books,6.41,0,Standard,UPS,2022-02-21,2022-02-26,,0,4,,0
ORD_005977,CUST_01611,17180,1909,68,4,PROD_5147,Toys,11.01,0,Express,BlueDart,2022-10-14,2022-10-20,,0,3,,0
ORD_005978,CUST_01175,22903,1998,8,0,PROD_1755,Toys,16.41,50,Standard,DHL,2022-06-30,2022-07-06,,0,4,,0
ORD_005979,CUST_00218,12757,1139,70,2,PROD_2174,Footwear,47.31,10,Express,FedEx,2023-05-25,2023-05-27,XS,0,5,,0
ORD_005980,CUST_01944,80261,1321,27,7,PROD_6269,Clothing,768.0,5,Economy,UPS,2022-08-26,2022-09-03,L,1,3,Wrong size,1
ORD_005981,CUST_00370,19016,1213,95,5,PROD_5344,Beauty,36.91,0,Standard,DHL,2023-12-08,2023-12-15,,0,2,,0
ORD_005982,CUST_01965,18870,658,20,4,PROD_3359,Footwear,39.44,25,Express,DHL,2023-04-20,2023-04-22,M,0,5,,0
ORD_005983,CUST_01086,41946,132,28,7,PROD_2721,Electronics,78.32,15,Next Day,DHL,2023-09-26,2023-09-29,,0,4,Defective product,1
ORD_005984,CUST_00351,27154,180,9,0,PROD_5508,Books,88.07,25,Next Day,UPS,2024-02-15,2024-02-18,,0,4,,0
ORD_005985,CUST_00299,47388,1763,59,8,PROD_8035,Books,5.0,25,Standard,BlueDart,2023-10-29,2023-11-05,,0,5,,0
ORD_005986,CUST_00591,10726,1723,2,0,PROD_4778,Home & Kitchen,38.93,15,Next Day,UPS,2024-05-01,2024-05-02,,0,4,,0
ORD_005987,CUST_01488,65936,44,31,2,PROD_9690,Footwear,25.74,0,Express,UPS,2023-02-08,2023-02-12,XL,0,3,Not as described,1
ORD_005988,CUST_01464,59925,1050,93,18,PROD_1814,Beauty,45.64,0,Next Day,BlueDart,2024-02-09,2024-02-12,,0,3,,0
ORD_005989,CUST_01917,68799,1666,71,7,PROD_9036,Footwear,208.22,50,Next Day,USPS,2023-05-25,2023-05-28,S,0,3,,0
ORD_005990,CUST_01268,15167,454,22,4,PROD_5576,Clothing,5.0,30,Standard,FedEx,2023-02-14,2023-02-19,XL,0,5,,0
ORD_005991,CUST_00998,86955,1854,30,0,PROD_5581,Beauty,30.7,20,Standard,BlueDart,2024-05-08,2024-05-17,,0,4,,0
ORD_005992,CUST_00631,40735,276,1,0,PROD_6319,Electronics,41.38,0,Economy,UPS,2023-01-08,2023-01-16,,0,3,,0
ORD_005993,CUST_01954,90584,1069,48,0,PROD_3588,Home & Kitchen,12.13,30,Next Day,DHL,2022-05-17,2022-05-20,,0,5,,0
ORD_005994,CUST_00968,28643,988,85,5,PROD_4053,Clothing,41.01,20,Next Day,UPS,2022-04-02,2022-04-03,L,0,5,,1
ORD_005995,CUST_00040,22156,504,49,9,PROD_5347,Toys,5.0,10,Economy,DHL,2023-04-14,2023-04-22,,0,4,,0
ORD_005996,CUST_01074,24871,430,11,1,PROD_8477,Clothing,13.13,25,Economy,USPS,2024-02-26,2024-03-06,XXL,0,4,,0
ORD_005997,CUST_00062,96673,50,61,5,PROD_7707,Electronics,43.06,5,Standard,DHL,2023-04-17,2023-04-23,,0,4,Received wrong item,1
ORD_005998,CUST_00645,63424,1803,82,6,PROD_4541,Electronics,5.0,5,Next Day,FedEx,2022-02-09,2022-02-10,,0,4,,0
ORD_005999,CUST_01325,89964,1445,30,5,PROD_7860,Books,34.34,15,Next Day,FedEx,2023-08-19,2023-08-20,,0,3,,0
ORD_006000,CUST_00577,72277,906,28,5,PROD_9617,Clothing,133.9,20,Express,DHL,2023-05-31,2023-06-02,XXL,0,4,,1
ORD_006001,CUST_00326,18907,1402,93,9,PROD_8573,Toys,92.33,50,Economy,FedEx,2022-04-30,2022-05-10,,0,3,Received wrong item,1
ORD_006002,CUST_00983,80776,912,35,2,PROD_5276,Books,5.98,50,Express,FedEx,2022-12-18,2022-12-21,,0,4,,0
ORD_006003,CUST_00144,82512,1552,37,3,PROD_7356,Beauty,5.71,0,Standard,UPS,2023-08-30,2023-09-05,,0,5,,0
ORD_006004,CUST_00825,72402,264,68,7,PROD_7450,Toys,5.89,0,Express,BlueDart,2023-12-21,2023-12-27,,0,4,,0
ORD_006005,CUST_01097,64387,888,93,15,PROD_7146,Electronics,75.75,5,Next Day,DHL,2023-10-25,2023-10-27,,0,4,,0
ORD_006006,CUST_00933,37659,1566,30,3,PROD_6918,Electronics,44.0,25,Next Day,UPS,2023-05-02,,,0,4,,0
ORD_006007,CUST_01032,69614,1026,99,0,PROD_9200,Toys,15.06,5,Express,USPS,2023-07-27,2023-08-01,,0,4,Received wrong item,1
ORD_006008,CUST_00688,96900,881,82,14,PROD_9147,Footwear,120.29,25,Standard,BlueDart,2022-06-02,,XL,1,4,,0
ORD_006009,CUST_01243,61879,155,21,4,PROD_7122,Books,12.33,0,Next Day,BlueDart,2023-11-04,2023-11-09,,0,4,Received wrong item,1
ORD_006010,CUST_00023,36062,799,99,14,PROD_3941,Footwear,142.02,0,Express,UPS,2022-02-11,2022-02-15,S,0,4,,0
ORD_006011,CUST_00616,30861,1691,95,3,PROD_8092,Home & Kitchen,66.9,15,Next Day,FedEx,2023-03-20,2023-03-22,,0,4,,0
ORD_006012,CUST_01580,90981,1489,65,14,PROD_9920,Beauty,38.97,5,Next Day,USPS,2023-02-18,2023-02-21,,0,5,,0
ORD_006013,CUST_00652,65069,503,72,10,PROD_5342,Beauty,25.5,30,Standard,UPS,2023-08-08,2023-08-15,,0,1,,0
ORD_006014,CUST_00217,54313,1296,35,7,PROD_8281,Clothing,14.38,50,Express,DHL,2022-07-11,2022-07-14,XL,0,5,Received wrong item,1
ORD_006015,CUST_00795,69087,880,42,1,PROD_1423,Electronics,36.71,25,Economy,USPS,2024-05-08,2024-05-19,,0,5,,0
ORD_006016,CUST_01131,95461,72,53,0,PROD_7363,Footwear,22.05,20,Express,UPS,2023-04-25,2023-04-27,M,0,4,,0
ORD_006017,CUST_01609,61807,739,20,1,PROD_2273,Books,62.21,30,Economy,DHL,2023-02-27,2023-03-07,,0,5,,0
ORD_006018,CUST_01633,19447,1754,6,0,PROD_8717,Clothing,48.91,0,Express,UPS,2023-05-17,2023-05-19,XS,0,4,,0
ORD_006019,CUST_00725,41266,1655,26,0,PROD_8046,Toys,52.6,5,Standard,FedEx,2022-02-17,2022-02-22,,0,3,,0
ORD_006020,CUST_00643,18418,1038,74,0,PROD_1485,Books,26.3,0,Standard,UPS,2022-06-20,2022-06-25,,0,4,,0
ORD_006021,CUST_01102,47072,195,63,3,PROD_1379,Footwear,31.64,0,Standard,DHL,2022-12-11,2022-12-16,XXL,0,3,,0
ORD_006022,CUST_01573,52517,1964,86,24,PROD_7598,Beauty,22.03,50,Economy,FedEx,2023-10-25,2023-11-02,,0,3,Changed mind,1
ORD_006023,CUST_00380,79329,181,86,15,PROD_4609,Toys,13.88,20,Next Day,FedEx,2022-11-17,2022-11-19,,0,4,,0
ORD_006024,CUST_01211,70236,1269,83,21,PROD_9045,Footwear,15.48,50,Standard,BlueDart,2022-01-27,2022-02-05,L,0,3,,0
ORD_006025,CUST_00867,35443,1468,18,0,PROD_7641,Toys,194.11,0,Express,UPS,2024-01-14,2024-01-16,,0,2,Not as described,1
ORD_006026,CUST_01975,93318,623,88,14,PROD_1349,Books,120.11,50,Economy,USPS,2023-05-28,2023-06-08,,0,4,,0
ORD_006027,CUST_01842,31697,1611,81,16,PROD_1980,Toys,181.92,0,Standard,FedEx,2023-07-15,2023-07-21,,0,3,,0
ORD_006028,CUST_01347,58629,1858,66,7,PROD_9854,Home & Kitchen,18.12,20,Standard,FedEx,2022-04-09,2022-04-15,,0,5,Received wrong item,1
ORD_006029,CUST_00367,44760,1705,94,13,PROD_4102,Toys,12.22,0,Next Day,BlueDart,2023-06-30,2023-07-05,,0,4,Received wrong item,1
ORD_006030,CUST_01604,79066,1232,49,12,PROD_9184,Beauty,74.38,30,Express,DHL,2024-05-17,2024-05-21,,0,3,,0
ORD_006031,CUST_01801,59372,1780,91,20,PROD_8397,Books,16.17,0,Economy,BlueDart,2023-12-13,2023-12-24,,0,4,Quality issues,1
ORD_006032,CUST_00971,31747,958,73,3,PROD_1500,Toys,172.46,0,Standard,DHL,2023-04-19,2023-04-26,,0,3,,1
ORD_006033,CUST_00433,50404,1723,62,14,PROD_6118,Beauty,71.39,50,Next Day,UPS,2022-07-18,2022-07-21,,0,4,Defective product,1
ORD_006034,CUST_00589,29342,665,20,4,PROD_7336,Beauty,39.88,0,Standard,UPS,2022-09-28,2022-10-03,,0,4,,0
ORD_006035,CUST_00495,55309,1376,4,0,PROD_2097,Toys,20.09,30,Standard,UPS,2023-12-12,2023-12-18,,0,4,,0
